artificial intelligence ,100.0
artificial intelligence,100.0
main article ,94.63589120867016
main article,94.63589120867016
neural network,90.64567062423787
neural network ,90.64567062423787
natural language processing,88.99211640760042
natural language processing ,88.99211640760042
g del,88.47081561760413
g del ,88.47081561760413
ai research ,87.00109545099454
ai research,87.00109545099454
computer science,86.24432782674651
computer science ,86.24432782674651
marvin minsky ,86.22468581432942
marvin minsky,86.22468581432942
ai intelligence ,86.04428044213643
ai intelligence,86.04428044213643
artificial intelligence ai ,86.00367007589102
artificial intelligence ai,86.00367007589102
computers and machine,85.8896798047275
computers and machine ,85.8896798047275
machine learning ,85.88231105101492
machine learning,85.88231105101492
humans and machine ,85.869937208539
humans and machine,85.869937208539
artificial intelligence system ,85.8223914436254
artificial intelligence system,85.8223914436254
turing test,85.7339500237872
turing test ,85.7339500237872
human intelligence,85.71568519745503
human intelligence ,85.71568519745503
natural language,85.55213722055466
natural language ,85.55213722055466
ai system ,85.5375824279053
ai system,85.5375824279053
intelligent agent ,85.53664101554389
intelligent agent,85.53664101554389
artificial system,85.52325237854457
artificial system ,85.52325237854457
machine ethic ,85.31786613545727
machine ethic,85.31786613545727
artificial intelligence research ,85.30868586290231
artificial intelligence research,85.30868586290231
artificial intelligence software ,85.30793429049808
artificial intelligence software,85.30793429049808
i system ,85.28853799995403
i system,85.28853799995403
speech recognition ,85.20668531126294
speech recognition,85.20668531126294
intelligent system,85.19632689424051
intelligent system ,85.19632689424051
ai technology ,85.1794936016247
ai technology,85.1794936016247
evolutionary computation,85.1077359524116
evolutionary computation ,85.1077359524116
knowledge and learning,85.09174030188066
knowledge and learning ,85.09174030188066
artificial intelligence application,85.0819406808022
artificial intelligence application ,85.0819406808022
ai researcher,85.06860305377405
ai researcher ,85.06860305377405
ai and other field,85.02646927276511
ai and other field ,85.02646927276511
artificial intelligence ai researcher,85.02299439883535
artificial intelligence ai researcher ,85.02299439883535
artificial intelligence project,84.99436097755047
artificial intelligence project ,84.99436097755047
artificial intelligence algorithm,84.99202122290177
artificial intelligence algorithm ,84.99202122290177
science and engineering,84.95977936180668
science and engineering ,84.95977936180668
ai problem,84.95295105715898
ai problem ,84.95295105715898
search artificial intelligence ,84.91561948535595
search artificial intelligence,84.91561948535595
artificial general intelligence ,84.90614595060688
artificial general intelligence,84.90614595060688
unsourced statement,84.86586383431512
unsourced statement ,84.86586383431512
general intelligence ,84.83704422175877
general intelligence,84.83704422175877
computational intelligence,84.81559794294854
computational intelligence ,84.81559794294854
artificial intelligence researcher ,84.77481199560023
artificial intelligence researcher,84.77481199560023
artificial intelligence artificial intelligence technique,84.76436113035386
artificial intelligence artificial intelligence technique ,84.76436113035386
artificial intelligence program,84.75389207388355
artificial intelligence program ,84.75389207388355
rodney brook ,84.73171072994856
rodney brook,84.73171072994856
ai software,84.70087409289019
ai software ,84.70087409289019
ai application,84.69343654405522
ai application ,84.69343654405522
artificial intelligence systems integration,84.67721668799086
artificial intelligence systems integration ,84.67721668799086
artificial intelligence form ,84.63797438637631
artificial intelligence form,84.63797438637631
technology and ethic,84.62931617407467
technology and ethic ,84.62931617407467
game artificial intelligence ,84.61038983544364
game artificial intelligence,84.61038983544364
artificial general intelligence edit,84.5951931539025
artificial general intelligence edit ,84.5951931539025
artificial intelligence software architecture,84.56793669866202
artificial intelligence software architecture ,84.56793669866202
problems machine,84.56527518389933
problems machine ,84.56527518389933
artificial intelligence research and education ,84.55317084249094
artificial intelligence research and education,84.55317084249094
brain and mind,84.53296670479462
brain and mind ,84.53296670479462
simulation and ai,84.52021473881355
simulation and ai ,84.52021473881355
artificial brain ,84.39625946390154
artificial brain,84.39625946390154
intelligent machine,84.3707858742584
intelligent machine ,84.3707858742584
r minds and machine ,84.36771229879659
r minds and machine,84.36771229879659
symbolic ai ,84.36080972463648
symbolic ai,84.36080972463648
natural intelligence,84.35518105835145
natural intelligence ,84.35518105835145
general machine intelligence,84.3471425181667
general machine intelligence ,84.3471425181667
ai agent ,84.34523298973193
ai agent,84.34523298973193
book artificial intelligence,84.33815989794905
book artificial intelligence ,84.33815989794905
machine learning machine learning,84.335445981211
machine learning machine learning ,84.335445981211
artificial neural network system ,84.30633524643356
artificial neural network system,84.30633524643356
technological singularity,84.30590994388339
technological singularity ,84.30590994388339
edit ai project,84.28004254431904
edit ai project ,84.28004254431904
decision theory ,84.27766474308352
decision theory,84.27766474308352
ai field,84.26603172873378
ai field ,84.26603172873378
machines or software,84.26601997067513
machines or software ,84.26601997067513
human mind,84.25597593957846
human mind ,84.25597593957846
knowledge and behavior ,84.23336520083826
knowledge and behavior,84.23336520083826
machines or robot,84.23259260681691
machines or robot ,84.23259260681691
artificial intelligence framework ,84.22979583562304
artificial intelligence framework,84.22979583562304
human knowledge,84.21018616896691
human knowledge ,84.21018616896691
ai project ,84.19806923075288
ai project,84.19806923075288
i research,84.19120236676565
i research ,84.19120236676565
knowledge representation ,84.17889747873768
knowledge representation,84.17889747873768
statistical and machine learning ,84.17662842298685
statistical and machine learning,84.17662842298685
general intelligence edit,84.15426258614917
general intelligence edit ,84.15426258614917
artificial intelligence simulate natural intelligence ,84.15334923676677
artificial intelligence simulate natural intelligence,84.15334923676677
systems integration ,84.11220520691121
systems integration,84.11220520691121
software technology,84.10021160260582
software technology ,84.10021160260582
ai edit crevier,84.08065514297408
ai edit crevier ,84.08065514297408
expert system,84.0714711046254
expert system ,84.0714711046254
artificial intelligence thinking machine,84.06412186002598
artificial intelligence thinking machine ,84.06412186002598
kalman filter ,84.05409290603177
kalman filter,84.05409290603177
