,0.0
AverageCorpusTF_ALGORITHM.csv,1.163528104963746
TfIdf_ALGORITHM.csv,1.117374522829671
IBM_GlossEx_ALGORITHM.csv,0.9727036475117137
Weirdness_ALGORITHM.csv,0.9050988590888478
Simple_term_frequency_ALGORITHM.csv,1.1567821512833234
CValue_ALGORITHM.csv,1.4394434574094186
TermEx_ALGORITHM.csv,0.9211719445790383
RIDF_ALGORITHM.csv,0.8507324049678742
