,0.0
AverageCorpusTF_ALGORITHM.csv,1.2992332487018123
TfIdf_ALGORITHM.csv,1.3489583949006434
Weirdness_ALGORITHM.csv,0.8359207953275746
IBM_GlossEx_ALGORITHM.csv,1.3622855205464188
Simple_term_frequency_ALGORITHM.csv,1.2256536265695595
CValue_ALGORITHM.csv,1.755688296577914
TermEx_ALGORITHM.csv,-0.46094720649008436
RIDF_ALGORITHM.csv,0.3448895634016059
